match_id,season,match_date_utc,home_team,away_team,home_last5_wins,home_last5_draws,home_last5_losses,away_last5_wins,away_last5_draws,away_last5_losses,home_avg_goals,home_avg_goals_conceded,away_avg_goals,away_avg_goals_conceded,home_avg_goals_last5,home_avg_conceded_last5,away_avg_goals_last5,away_avg_conceded_last5,home_form_points,away_form_points,home_elo,away_elo,elo_diff,home_rank,away_rank,home_win_streak,home_draw_streak,home_loss_streak,home_unbeaten_streak,away_win_streak,away_draw_streak,away_loss_streak,away_unbeaten_streak,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_total,home_home_win_rate,home_home_avg_goals,away_away_win_rate,away_away_avg_goals,home_rest_days,away_rest_days,home_matches_played,away_matches_played,home_goal_diff,away_goal_diff,result
tvIAALt6,2018,2018-09-26 21:45:00+00:00,Portuguesa,Zulia,0,0,5,3,0,2,1.0103,1.4192,1.2962,1.3315,0.8,2.2,2.2,0.8,0,9,1453.79,1548.14,-94.35,22,11,0,0,5,0,2,0,0,2,1,6,5,12,0.3493,1.1575,0.2186,1.0765,3,3,291,368,-119,-13,H
KUGE9udC,2018,2018-09-26 22:00:00+00:00,Estudiantes M.,La Guaira,2,3,0,4,1,0,1.1331,1.4418,1.2251,1.0912,1.4,1.0,2.2,1.4,9,13,1639.69,1625.88,13.8,4,7,0,3,0,6,0,1,0,8,5,7,6,18,0.3889,1.3037,0.3086,1.1086,2,3,541,351,-167,47,A
0rkyRtRn,2018,2018-09-26 23:00:00+00:00,Mineros,Estudiantes Caracas,2,3,0,0,2,3,1.371,1.193,0.8353,1.6118,1.6,1.2,0.8,1.6,9,2,1679.49,1414.78,264.72,2,29,0,2,0,7,0,2,0,2,2,1,1,4,0.5482,1.7575,0.1395,0.6744,3,3,601,85,107,-66,H
SfKM7JQO,2018,2018-09-26 23:00:00+00:00,Puerto Cabello,Carabobo,1,2,2,0,1,4,0.75,0.9643,1.1935,1.1828,1.2,1.6,0.2,1.6,5,1,1501.24,1589.44,-88.19,14,9,0,1,0,1,0,1,0,1,0,1,0,1,0.3571,0.9286,0.2079,1.0753,3,4,28,558,-6,6,D
l4LI8aBI,2018,2018-09-27 22:00:00+00:00,Caracas,Lara,4,0,1,2,2,1,1.5778,0.8791,1.3504,1.1022,1.8,0.8,1.2,0.8,12,8,1624.7,1638.92,-14.23,7,5,0,0,1,0,0,1,0,1,11,3,10,24,0.6291,1.8146,0.3024,1.0878,4,3,604,411,422,102,A
ERAdKdAU,2018,2018-09-29 21:00:00+00:00,Carabobo,Mineros,0,2,3,2,3,0,1.195,1.1843,1.3738,1.191,0.6,1.8,2.0,1.2,2,9,1589.98,1682.99,-93.01,9,2,0,2,0,2,1,0,0,8,9,20,15,44,0.4301,1.3118,0.2433,0.9833,2,2,559,602,6,110,D
4jj6v0en,2018,2018-09-29 23:00:00+00:00,Zamora,Portuguesa,1,2,2,1,0,4,1.5579,1.0858,1.0137,1.4178,1.2,1.4,1.0,2.0,5,3,1684.21,1469.53,214.67,1,18,0,0,2,0,1,0,0,1,12,3,3,18,0.6121,1.9052,0.131,0.8621,3,3,466,292,220,-118,H
vZmuQ0tg,2018,2018-09-30 12:30:00+00:00,Estudiantes Caracas,Dep. Anzoátegui,0,2,3,2,2,1,0.8256,1.6279,1.3824,1.0833,0.6,1.6,1.0,1.0,2,8,1411.28,1472.86,-61.58,30,17,0,0,1,0,0,1,0,2,1,2,1,4,0.2381,1.0,0.3039,1.0441,3,3,86,408,-69,122,H
pnJuOvB5,2018,2018-09-30 19:30:00+00:00,Atl. Venezuela,Metropolitanos,1,3,1,1,0,4,1.0489,1.3985,0.9068,1.5,1.2,1.0,0.2,2.6,6,3,1518.46,1454.48,63.98,13,22,0,2,0,3,1,0,0,1,0,2,4,6,0.3534,1.1729,0.1695,0.9322,3,3,266,118,-93,-70,H
zyChLxeO,2018,2018-09-30 20:00:00+00:00,Zulia,Trujillanos,2,0,3,1,2,2,1.2954,1.3333,1.1764,1.1982,1.8,1.0,0.8,1.2,6,5,1532.4,1574.86,-42.45,11,10,0,0,1,0,0,0,1,0,2,10,6,18,0.4865,1.5135,0.208,0.9526,3,4,369,550,-14,-12,D
hCMmMIuI,2018,2018-09-30 21:00:00+00:00,Lara,Aragua,3,1,1,1,3,1,1.3495,1.0995,1.1224,1.2367,1.2,0.6,0.4,0.2,10,6,1658.79,1519.37,139.43,3,13,1,0,0,2,0,0,1,0,6,7,9,22,0.5291,1.6117,0.2163,0.9714,2,4,412,490,103,-56,H
6eKyPKea,2018,2018-09-30 22:00:00+00:00,Monagas,Puerto Cabello,3,2,0,0,3,2,1.1928,1.3181,0.7931,1.0,1.6,0.4,1.2,1.8,11,3,1638.86,1500.7,138.16,6,14,2,0,0,6,0,2,0,2,0,1,0,1,0.4382,1.4263,0.1429,0.5714,4,3,503,29,-63,-6,H
Qai2uttt,2018,2018-09-30 23:00:00+00:00,Dep. Táchira,Estudiantes M.,3,2,0,1,3,1,1.4615,1.0334,1.1328,1.4428,1.6,0.2,1.4,1.4,11,6,1649.5,1618.63,30.87,4,7,3,0,0,7,0,0,1,0,19,7,12,38,0.594,1.8322,0.1734,0.9631,4,4,598,542,256,-168,A
KQbaHTgj,2018,2018-10-06 20:00:00+00:00,Metropolitanos,Estudiantes Caracas,1,0,4,1,2,2,0.9076,1.5042,0.8506,1.6322,0.4,2.4,0.8,1.4,3,5,1445.52,1425.52,20.0,24,28,0,0,1,0,1,0,0,1,0,2,0,2,0.2712,0.8814,0.1364,0.6591,6,6,119,87,-71,-68,A
Q3aeI9vp,2018,2018-10-06 21:00:00+00:00,Puerto Cabello,Lara,0,2,3,3,1,1,0.8,1.0333,1.3511,1.0969,1.0,1.8,1.2,0.6,2,10,1494.22,1665.24,-171.01,15,3,0,0,1,0,2,0,0,3,0,1,0,1,0.3333,1.0,0.3058,1.0874,5,6,30,413,-7,105,D
bkqFxvQb,2018,2018-10-06 21:00:00+00:00,Dep. Anzoátegui,Carabobo,2,1,2,0,3,2,1.3839,1.088,1.1929,1.1821,1.4,1.6,0.4,1.4,7,3,1458.63,1589.66,-131.03,21,9,0,0,1,0,0,3,0,3,9,6,5,20,0.5686,1.7206,0.2071,1.0786,6,7,409,560,121,6,H
hCrJybu5,2018,2018-10-06 21:45:00+00:00,Portuguesa,Atl. Venezuela,1,0,4,2,2,1,1.0137,1.4266,1.0524,1.397,1.0,2.4,1.6,1.2,3,8,1465.04,1527.42,-62.39,20,12,0,0,1,0,1,0,0,4,4,3,3,10,0.3537,1.1633,0.2105,0.9248,6,6,293,267,-121,-92,A
nFuBwKAh,2018,2018-10-07 19:30:00+00:00,Aragua,La Guaira,1,2,2,4,1,0,1.1202,1.2383,1.2273,1.0909,0.4,0.6,2.2,1.4,5,13,1512.93,1646.94,-134.02,13,4,0,0,2,0,1,0,0,9,8,7,5,20,0.4163,1.2735,0.3125,1.1136,6,10,491,352,-58,48,A
W2sNzIfB,2018,2018-10-07 20:00:00+00:00,Estudiantes M.,Zulia,1,3,1,2,1,2,1.1363,1.4438,1.2973,1.3351,1.6,1.6,2.0,1.0,6,7,1640.38,1529.78,110.61,6,12,1,0,0,1,0,1,0,1,7,7,6,20,0.3875,1.3026,0.2174,1.0761,6,7,543,370,-167,-14,D
YT23Gm9d,2018,2018-10-07 20:00:00+00:00,Trujillanos,Zamora,1,3,1,1,2,2,1.1779,1.1996,1.5632,1.0857,1.2,1.2,1.6,1.4,6,5,1577.48,1688.7,-111.22,9,1,0,1,0,1,1,0,0,1,7,15,6,28,0.4529,1.3986,0.3504,1.2137,7,7,551,467,-12,223,H
zZtnuXoc,2018,2018-10-07 21:00:00+00:00,Mineros,Monagas,2,3,0,4,1,0,1.3715,1.1891,1.1944,1.3175,1.6,0.8,1.8,0.4,9,13,1683.31,1645.34,37.97,1,5,0,1,0,9,3,0,0,7,18,9,10,37,0.5497,1.7616,0.1905,0.9603,8,6,603,504,110,-62,A
lvxSZyAH,2018,2018-10-08 21:00:00+00:00,Caracas,Dep. Táchira,3,0,2,3,1,1,1.5752,0.8793,1.4624,1.0367,1.4,0.8,2.0,0.8,9,10,1604.82,1627.74,-22.91,8,7,0,0,2,0,0,0,1,0,15,9,22,46,0.6271,1.8086,0.3133,1.0933,10,7,605,599,421,255,D
KjQoo5Df,2018,2018-10-11 21:00:00+00:00,Caracas,Carabobo,2,1,2,0,3,2,1.5743,0.8795,1.1907,1.1818,1.0,1.0,0.4,1.2,7,3,1601.33,1572.23,29.1,8,10,0,1,0,1,0,0,1,0,19,8,15,42,0.625,1.8059,0.2064,1.0747,3,5,606,561,421,5,A
v9IqNbQB,2018,2018-10-14 15:00:00+00:00,La Guaira,Caracas,4,1,0,1,1,3,1.2295,1.0907,1.5717,0.883,2.0,1.2,0.6,1.6,13,4,1661.38,1579.65,81.74,4,10,2,0,0,10,0,0,1,0,1,19,4,24,0.4773,1.3409,0.4205,1.3411,6,2,353,607,49,418,A
r5T2ykoM,2018,2018-10-17 15:00:00+00:00,La Guaira,Puerto Cabello,3,1,1,0,3,2,1.2288,1.0932,0.8387,1.0645,1.8,1.4,1.2,1.8,10,3,1637.7,1497.45,140.26,5,14,0,0,1,0,0,1,0,1,1,0,0,1,0.4746,1.339,0.1333,0.6,3,10,354,31,48,-7,H
EPujvi13,2018,2018-10-17 19:30:00+00:00,Estudiantes Caracas,Portuguesa,2,2,1,1,0,4,0.8523,1.6136,1.0136,1.432,1.0,1.2,1.0,2.6,8,3,1446.84,1447.31,-0.47,23,22,2,0,0,2,0,0,2,0,2,1,1,4,0.2558,1.0465,0.1301,0.863,10,10,88,294,-67,-123,H
EmKYVS8q,2018,2018-10-17 20:00:00+00:00,Lara,Mineros,2,2,1,1,3,1,1.3527,1.099,1.3709,1.1904,1.4,1.0,1.6,1.2,8,6,1662.01,1661.27,0.74,3,4,0,1,0,4,0,0,1,0,9,8,7,24,0.5314,1.6135,0.2425,0.9801,10,9,414,604,105,109,D
d8X6z90S,2018,2018-10-17 20:00:00+00:00,Zulia,Caracas,2,2,1,1,1,3,1.2965,1.3342,1.5724,0.8832,2.2,1.0,0.6,1.6,8,4,1538.44,1603.33,-64.89,12,8,0,2,0,2,1,0,0,1,8,12,2,22,0.4839,1.5161,0.4224,1.3432,10,3,371,608,-14,419,A
hvJxVnOk,2018,2018-10-17 21:00:00+00:00,Dep. Táchira,Aragua,3,1,1,0,2,3,1.4617,1.0367,1.1199,1.2398,2.0,0.8,0.2,1.0,10,2,1631.23,1498.49,132.74,7,13,0,1,0,1,0,0,3,0,16,6,10,32,0.592,1.8328,0.2154,0.9675,9,10,600,492,255,-59,H
MkufwBG9,2018,2018-10-17 22:00:00+00:00,Monagas,Dep. Anzoátegui,4,1,0,2,1,2,1.196,1.3168,1.3829,1.0854,1.6,0.6,1.2,1.4,13,7,1667.38,1476.05,191.33,2,17,4,0,0,8,1,0,0,1,3,8,6,17,0.4405,1.4286,0.3024,1.0488,10,11,505,410,-61,122,D
AFDsU6wd,2018,2018-10-17 23:00:00+00:00,Carabobo,Metropolitanos,1,3,1,1,0,4,1.194,1.1797,0.9,1.5,1.0,0.6,0.4,2.2,6,3,1593.92,1424.2,169.72,10,28,1,0,0,1,0,0,2,0,3,0,3,6,0.4286,1.3071,0.1667,0.9333,6,11,562,120,8,-72,H
0tvbxVVF,2018,2018-10-18 14:00:00+00:00,Atl. Venezuela,Trujillanos,3,2,0,2,2,1,1.0597,1.3955,1.1793,1.1975,2.0,1.0,1.4,1.0,11,8,1545.15,1594.0,-48.85,11,10,2,0,0,5,1,0,0,2,1,6,7,14,0.3582,1.1791,0.2073,0.9564,11,10,268,552,-90,-10,H
l6CoTQh2,2018,2018-10-18 22:00:00+00:00,Zamora,Estudiantes M.,1,1,3,1,3,1,1.5598,1.0876,1.136,1.443,1.4,1.6,1.6,1.6,4,6,1672.19,1631.72,40.47,1,7,0,0,1,0,0,1,0,2,17,3,6,26,0.6137,1.9142,0.1765,0.9706,11,11,468,544,221,-167,D
0fJWjUp9,2018,2018-10-21 20:00:00+00:00,Aragua,Zulia,0,1,4,1,2,2,1.1197,1.2434,1.2984,1.3387,0.4,1.6,2.2,1.6,1,5,1491.85,1520.83,-28.98,15,12,0,0,4,0,0,0,1,0,7,12,3,22,0.4146,1.2724,0.2162,1.0757,3,4,493,372,-61,-15,A
290TiAV2,2018,2018-10-21 20:00:00+00:00,Caracas,Zamora,2,1,2,1,1,3,1.5747,0.8851,1.5586,1.0874,1.2,1.6,1.2,1.4,7,4,1620.94,1666.05,-45.11,8,1,2,0,0,2,0,1,0,1,11,10,11,32,0.623,1.8,0.3489,1.2085,4,2,609,469,420,221,D
M97uk8FL,2018,2018-10-21 20:00:00+00:00,Mineros,La Guaira,1,3,1,3,1,1,1.3686,1.1884,1.2338,1.0958,1.2,0.8,2.0,1.6,6,10,1665.78,1644.12,21.66,2,5,0,1,0,1,1,0,0,1,7,6,11,24,0.5479,1.7591,0.3164,1.1186,4,4,605,355,109,49,D
hhbBqnwq,2018,2018-10-21 20:00:00+00:00,Dep. Anzoátegui,Lara,2,2,1,2,3,0,1.382,1.0852,1.3494,1.0964,1.4,1.2,1.4,0.8,8,9,1487.01,1657.5,-170.48,16,3,0,1,0,2,0,2,0,5,10,7,5,22,0.5707,1.7171,0.3043,1.0918,3,4,411,415,122,105,H
jqCqlSUR,2018,2018-10-21 20:00:00+00:00,Estudiantes M.,Atl. Venezuela,1,3,1,3,2,0,1.1358,1.4422,1.0669,1.3903,1.6,1.6,2.2,1.0,6,11,1637.86,1558.81,79.05,7,11,0,2,0,3,3,0,0,6,4,7,3,14,0.386,1.3015,0.2164,0.9403,2,3,545,269,-167,-87,H
lKiKsQ7e,2018,2018-10-21 20:00:00+00:00,Portuguesa,Carabobo,1,0,4,2,2,1,1.0102,1.4305,1.1936,1.1776,0.8,2.4,1.2,0.6,3,8,1435.77,1599.51,-163.74,24,9,0,0,3,0,2,0,0,2,3,6,7,16,0.3514,1.1622,0.2092,1.0816,4,3,295,563,-124,9,H
rJ8yjl0F,2018,2018-10-21 20:00:00+00:00,Puerto Cabello,Dep. Táchira,0,3,2,3,1,1,0.875,1.125,1.4642,1.0366,1.6,2.0,2.0,1.0,3,10,1491.03,1637.87,-146.84,16,7,0,0,1,0,1,0,0,2,0,1,0,1,0.3125,1.0625,0.3123,1.093,4,3,32,601,-8,257,D
rsiOtpN1,2018,2018-10-21 20:00:00+00:00,Trujillanos,Estudiantes Caracas,1,2,2,3,1,1,1.1772,1.2007,0.8539,1.5955,1.2,1.6,1.2,1.2,5,10,1580.34,1458.38,121.96,10,21,0,0,1,0,3,0,0,3,2,1,1,4,0.4549,1.4007,0.1556,0.6667,3,4,553,89,-13,-66,H
zHmGr6hk,2018,2018-10-21 20:00:00+00:00,Metropolitanos,Monagas,1,0,4,4,1,0,0.8926,1.4959,1.1957,1.3162,0.4,1.8,1.6,0.6,3,13,1418.61,1656.42,-237.81,29,3,0,0,3,0,0,1,0,9,0,3,0,3,0.2667,0.8667,0.1937,0.9644,3,3,121,506,-73,-61,H
27PivCI0,2018,2018-10-28 20:00:00+00:00,Carabobo,Trujillanos,2,1,2,2,1,2,1.1915,1.1773,1.1823,1.2004,0.8,0.4,1.6,1.4,7,7,1580.61,1587.31,-6.71,10,9,0,0,1,0,1,0,0,1,17,8,13,38,0.4306,1.306,0.2065,0.9529,7,7,564,554,8,-10,A
2qs5mGeE,2018,2018-10-28 20:00:00+00:00,Zulia,Puerto Cabello,1,2,2,0,3,2,1.3003,1.3351,0.8485,1.0909,1.6,1.6,1.4,1.8,5,3,1540.05,1493.17,46.88,12,16,1,0,0,1,0,1,0,1,0,0,1,1,0.4813,1.5187,0.125,0.6875,7,7,373,33,-13,-8,D
A9pDofQQ,2018,2018-10-28 20:00:00+00:00,Estudiantes Caracas,Estudiantes M.,3,0,2,2,2,1,0.8556,1.6222,1.1392,1.4414,1.2,1.8,1.8,1.4,9,8,1451.4,1646.27,-194.87,22,4,0,0,1,0,1,0,0,4,1,2,1,4,0.2727,1.0455,0.1758,0.9707,7,7,90,546,-69,-165,H
GjNusEYs,2018,2018-10-28 20:00:00+00:00,La Guaira,Dep. Anzoátegui,3,1,1,2,2,1,1.2331,1.0955,1.3835,1.085,1.8,1.4,1.4,1.2,10,8,1649.5,1506.21,143.29,3,13,0,1,0,2,1,0,0,3,9,8,3,20,0.4775,1.3483,0.301,1.0485,7,7,356,412,49,123,D
MXkSu4x8,2018,2018-10-28 20:00:00+00:00,Atl. Venezuela,Caracas,3,1,1,2,2,1,1.0667,1.3963,1.5754,0.8869,2.0,1.2,1.6,1.8,10,8,1550.4,1618.43,-68.04,11,8,0,0,1,0,0,1,0,3,1,6,7,14,0.363,1.1926,0.4243,1.3487,7,7,270,610,-89,420,A
OGQmuh3f,2018,2018-10-28 20:00:00+00:00,Monagas,Portuguesa,3,1,1,2,0,3,1.1933,1.3176,1.0101,1.4257,1.2,1.0,1.0,1.8,10,6,1634.39,1454.68,179.71,7,22,0,0,1,0,1,0,0,1,4,8,3,15,0.4387,1.4269,0.1293,0.8571,7,7,507,296,-63,-123,H
Ohr1ldt8,2018,2018-10-28 20:00:00+00:00,Zamora,Aragua,1,2,2,0,0,5,1.5596,1.0894,1.1174,1.2449,1.4,1.4,0.4,2.0,5,0,1668.55,1472.62,195.93,1,17,0,2,0,2,0,0,5,0,9,8,9,26,0.6111,1.9103,0.2146,0.9676,7,7,470,494,221,-63,H
d6t9nzBK,2018,2018-10-28 20:00:00+00:00,Dep. Táchira,Mineros,2,2,1,1,3,1,1.4618,1.0349,1.368,1.1881,1.4,1.0,1.0,0.6,8,6,1635.73,1660.4,-24.67,7,2,0,1,0,3,0,2,0,2,15,18,11,44,0.5933,1.8367,0.2417,0.9768,7,7,602,606,257,109,A
fsMqtYml,2018,2018-10-28 20:00:00+00:00,Lara,Metropolitanos,2,2,1,2,0,3,1.3486,1.0986,0.9016,1.4836,1.2,0.8,0.8,0.8,8,6,1638.29,1440.64,197.65,5,25,0,0,1,0,1,0,0,1,4,0,2,6,0.5288,1.6058,0.1639,0.918,7,7,416,122,104,-71,H
QBTP4kRg,2018,2018-11-03 20:00:00+00:00,Estudiantes M.,Dep. Táchira,2,2,1,1,2,2,1.1408,1.4442,1.461,1.0398,2.0,1.6,1.4,1.8,8,5,1626.01,1616.31,9.7,7,8,0,0,1,0,0,0,1,0,8,19,12,39,0.3883,1.3077,0.3113,1.0894,6,6,547,603,-166,254,D
dxPL5VBm,2018,2018-11-03 23:00:00+00:00,Zamora,La Guaira,2,2,1,2,2,1,1.5584,1.087,1.2297,1.0924,1.6,1.2,1.4,1.2,8,8,1673.48,1639.83,33.65,2,4,1,0,0,3,0,2,0,3,15,3,3,21,0.6128,1.9064,0.3146,1.118,6,6,471,357,222,49,H
IoQH6Bds,2018,2018-11-04 20:00:00+00:00,Trujillanos,Lara,3,1,1,2,2,1,1.182,1.1982,1.3501,1.0983,1.8,1.2,1.4,1.0,10,8,1607.51,1643.18,-35.67,9,3,2,0,0,2,1,0,0,1,6,8,7,21,0.4568,1.4101,0.3029,1.0913,7,7,555,417,-9,105,H
xlCmOwSE,2018,2018-11-04 23:00:00+00:00,Caracas,Monagas,3,1,1,3,1,1,1.5745,0.8854,1.1949,1.315,1.6,1.6,1.4,1.0,10,10,1635.9,1639.72,-3.82,4,3,1,0,0,4,1,0,0,1,27,5,8,40,0.6209,1.8007,0.1929,0.9606,7,7,611,508,421,-61,D
0ULx2mBC,2018,2018-11-07 20:00:00+00:00,La Guaira,Zamora,1,2,2,2,2,1,1.2263,1.0922,1.5572,1.0847,1.0,1.2,1.0,1.0,5,8,1629.7,1683.61,-53.92,6,1,0,0,1,0,2,0,0,4,3,16,3,22,0.4749,1.3408,0.3475,1.2119,3,3,358,472,48,223,H
fiLt17QI,2018,2018-11-07 23:00:00+00:00,Dep. Táchira,Estudiantes M.,1,3,1,1,3,1,1.4586,1.0381,1.1387,1.4416,1.0,1.2,1.4,1.2,6,6,1621.2,1621.12,0.09,7,8,0,1,0,1,0,1,0,1,19,8,13,40,0.5914,1.8339,0.1752,0.9745,4,4,604,548,254,-166,H
nRHY2Te6,2018,2018-11-08 20:00:00+00:00,Lara,Trujillanos,1,2,2,4,0,1,1.3493,1.1005,1.1835,1.1978,1.2,1.4,1.8,1.0,5,12,1630.11,1620.58,9.53,7,8,0,0,1,0,3,0,0,3,8,7,7,22,0.5311,1.6077,0.2094,0.9531,4,4,418,556,104,-8,H
42ST39t0,2018,2018-11-08 23:00:00+00:00,Monagas,Caracas,2,2,1,3,2,0,1.1965,1.3163,1.5752,0.8873,1.4,1.2,2.0,1.4,8,11,1644.04,1631.58,12.46,3,7,0,1,0,2,0,1,0,5,5,27,9,41,0.4409,1.4291,0.4262,1.3475,4,4,509,612,-61,421,A
pvssBswA,2018,2018-11-11 20:00:00+00:00,Caracas,Lara,3,2,0,2,1,2,1.5759,0.8874,1.3484,1.0979,2.0,1.4,1.0,1.0,11,7,1652.59,1641.23,11.36,3,5,1,0,0,6,1,0,0,1,11,4,10,25,0.6189,1.8013,0.3014,1.0909,2,3,613,419,422,105,D
QkbvA1hG,2018,2018-11-11 23:00:00+00:00,Dep. Táchira,La Guaira,2,2,1,2,2,1,1.4612,1.038,1.2312,1.0919,1.4,1.2,1.4,1.0,8,8,1632.72,1643.59,-10.87,6,5,1,0,0,2,1,0,0,1,9,8,4,21,0.5927,1.8377,0.3128,1.1117,4,4,605,359,256,50,H
4tcr9L7M,2018,2018-11-15 20:00:00+00:00,Lara,Caracas,2,1,2,2,3,0,1.3476,1.0976,1.5749,0.8876,1.2,1.2,1.6,1.2,7,9,1646.19,1647.63,-1.44,4,3,0,1,0,2,0,1,0,7,4,11,11,26,0.5333,1.6048,0.4281,1.3497,4,4,420,614,105,422,H
b3dn8uNS,2018,2018-11-15 23:00:00+00:00,La Guaira,Dep. Táchira,1,2,2,2,2,1,1.2278,1.0917,1.4604,1.0363,0.8,0.8,1.0,1.0,5,8,1631.61,1644.7,-13.09,6,4,0,0,1,0,2,0,0,3,8,10,4,22,0.4778,1.35,0.3102,1.0858,4,4,360,606,49,257,H
zPmOgM1G,2018,2018-11-18 23:00:00+00:00,Lara,La Guaira,3,1,1,2,1,2,1.3492,1.095,1.2327,1.0914,1.4,0.8,1.2,0.8,10,7,1657.77,1643.69,14.08,3,4,1,0,0,3,1,0,0,1,8,7,6,21,0.5355,1.6066,0.3111,1.1056,3,3,421,361,107,51,D
lSiShtHM,2018,2018-11-25 20:00:00+00:00,La Guaira,Lara,2,1,2,2,2,1,1.2293,1.0884,1.346,1.0924,1.2,0.8,1.0,0.6,7,8,1648.76,1652.69,-3.93,4,3,0,1,0,2,0,1,0,4,7,8,7,22,0.4807,1.3591,0.3,1.0905,6,6,362,422,51,107,A
v3LF0AIs,2018,2018-12-02 22:00:00+00:00,Lara,Zamora,3,2,0,2,2,1,1.3452,1.0898,1.556,1.0888,1.0,0.2,1.2,1.2,11,8,1673.01,1669.72,3.28,2,3,1,0,0,5,0,0,1,0,8,9,8,25,0.533,1.5991,0.346,1.211,7,25,423,473,108,221,D
YPKJaUXm,2018,2018-12-05 23:00:00+00:00,Zamora,Lara,2,2,1,2,3,0,1.5549,1.0886,1.3443,1.0896,1.2,1.2,1.0,0.4,8,9,1674.35,1668.39,5.96,2,3,0,1,0,1,0,1,0,6,9,8,9,26,0.6144,1.9025,0.3033,1.09,3,3,474,424,221,108,H
lKiuPgDc,2019,2019-01-26 15:00:00+00:00,La Guaira,Monagas,2,1,2,1,2,2,1.2259,1.0882,1.1961,1.3176,1.2,0.8,1.2,1.4,7,5,1628.44,1623.03,5.41,6,7,0,0,1,0,0,0,1,0,7,4,3,14,0.478,1.3516,0.1922,0.9647,61,78,363,510,50,-62,A
WM59Bzqb,2019,2019-01-26 19:00:00+00:00,AC Lala FC,Mineros,0,0,0,1,3,1,0.0,0.0,1.3723,1.1878,0.0,0.0,1.2,0.8,0,6,1500.0,1679.81,-179.81,14,2,0,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0,0.2442,0.9868,-1,89,0,607,0,112,A
Iw8L8YSG,2019,2019-01-26 21:00:00+00:00,Aragua,Puerto Cabello,0,0,5,0,3,2,1.1152,1.2444,0.8529,1.0882,0.4,2.0,1.2,1.6,0,3,1467.69,1499.56,-31.87,20,14,0,0,6,0,0,2,0,2,1,0,1,2,0.413,1.2672,0.1176,0.7059,90,90,495,34,-64,-8,H
pQ9DAfb4,2019,2019-01-26 21:45:00+00:00,Portuguesa,Dep. Anzoátegui,1,0,4,2,2,1,1.0067,1.4276,1.3801,1.0823,0.6,2.0,1.2,1.0,3,8,1449.35,1515.89,-66.54,23,13,0,0,1,0,0,1,0,4,4,6,5,15,0.3557,1.1611,0.2995,1.0435,90,90,297,413,-125,123,H
vm9H9EDA,2019,2019-01-27 20:00:00+00:00,Metropolitanos,Estudiantes Caracas,1,0,4,4,0,1,0.9024,1.4878,0.8791,1.6264,0.8,1.2,1.8,1.6,3,12,1435.76,1471.67,-35.91,26,19,0,0,1,0,1,0,0,1,0,3,0,3,0.2787,0.8852,0.1522,0.6739,91,91,123,91,-72,-68,A
xtOM6CcT,2019,2019-01-27 20:00:00+00:00,Dep. Táchira,Trujillanos,2,1,2,3,0,2,1.4596,1.0395,1.1813,1.1975,1.2,1.6,1.4,1.2,7,9,1632.62,1609.46,23.16,6,8,0,0,1,0,0,0,1,0,21,9,15,45,0.5941,1.835,0.2086,0.9496,72,80,607,557,255,-9,H
8OEh1jLj,2019,2019-01-27 21:00:00+00:00,Lara,Caracas,2,2,1,2,2,1,1.3412,1.0965,1.5724,0.8894,0.8,1.0,1.2,1.2,8,8,1657.12,1636.05,21.07,3,6,0,0,1,0,0,0,1,0,5,11,11,27,0.5305,1.5962,0.4267,1.3453,52,73,425,615,104,420,A
AThyQZci,2019,2019-01-27 22:00:00+00:00,Zamora,Zulia,3,1,1,1,3,1,1.56,1.0863,1.2995,1.3342,1.6,0.8,1.6,1.4,10,6,1685.61,1533.67,151.95,2,11,1,0,0,2,0,1,0,2,12,5,6,23,0.616,1.9114,0.2204,1.0806,52,91,475,374,225,-13,H
bkPI7hrN,2019,2019-01-28 20:00:00+00:00,Llaneros,Estudiantes M.,1,2,2,1,2,2,1.0808,1.468,1.1384,1.4444,1.2,1.4,1.4,1.6,5,5,1446.75,1609.6,-162.85,25,7,0,0,1,0,0,0,1,0,7,3,7,17,0.4122,1.3378,0.1745,0.9745,828,81,297,549,-115,-168,D
0KrOXr7L,2019,2019-02-01 23:00:00+00:00,Caracas,Zamora,2,2,1,3,1,1,1.5714,0.888,1.5651,1.0861,1.2,1.2,2.2,1.0,8,10,1657.41,1691.69,-34.28,3,2,1,0,0,1,2,0,0,3,11,10,12,33,0.6169,1.7987,0.3445,1.2101,5,5,616,476,421,228,H
Qs4LDNFk,2019,2019-02-02 19:30:00+00:00,Dep. Anzoátegui,AC Lala FC,2,2,1,0,0,1,1.3792,1.0845,0.0,5.0,1.0,0.8,0.0,5.0,8,0,1501.42,1487.61,13.81,13,17,0,0,1,0,0,0,1,0,0,0,0,0,0.5728,1.7184,0.0,0.0,6,7,414,1,122,-5,D
Y77TB1p2,2019,2019-02-03 19:00:00+00:00,Estudiantes Caracas,Carabobo,4,0,1,2,0,3,0.8913,1.6196,1.1894,1.177,1.6,1.4,0.8,0.6,12,6,1490.58,1560.41,-69.83,17,10,2,0,0,2,0,0,2,0,0,3,2,5,0.2889,1.0889,0.2085,1.0777,6,97,92,565,-67,7,A
